1,2,4,7,15
19-12-22,00:00:15,17,40,0
19-12-22,00:00:30,17,40,1
19-12-22,00:00:45,17,40,0
19-12-22,00:01:00,17,40,0
19-12-22,00:01:15,17,40,0
19-12-22,00:01:30,17,40,0
19-12-22,00:01:45,17,40,1
19-12-22,00:02:00,17,40,0
19-12-22,00:02:15,17,40,0
19-12-22,00:02:30,17,40,0
19-12-22,00:02:45,17,39,0
19-12-22,00:03:00,17,39,0
19-12-22,00:03:15,17,39,0
19-12-22,00:03:30,17,39,0
19-12-22,00:03:45,17,39,0
19-12-22,00:04:00,17,39,0
19-12-22,00:04:15,17,39,0
19-12-22,00:04:30,17,39,0
19-12-22,00:04:45,17,39,0
19-12-22,00:05:00,17,39,0
19-12-22,00:05:15,17,40,0
19-12-22,00:05:30,17,40,1
19-12-22,00:05:45,17,40,0
19-12-22,00:06:00,17,40,0
19-12-22,00:06:15,17,40,0
19-12-22,00:06:30,17,40,0
19-12-22,00:06:45,17,40,0
19-12-22,00:07:00,17,40,0
19-12-22,00:07:15,17,40,0
19-12-22,00:07:30,17,39,0
19-12-22,00:07:45,17,39,0
19-12-22,00:08:00,17,39,0
19-12-22,00:08:15,17,39,0
19-12-22,00:08:30,17,39,0
19-12-22,00:08:45,17,39,0
19-12-22,00:09:00,17,39,0
19-12-22,00:09:15,17,39,0
19-12-22,00:09:30,17,39,0
19-12-22,00:09:45,17,39,0
19-12-22,00:10:00,17,39,0
19-12-22,00:10:15,17,39,0
19-12-22,00:10:30,17,39,0
19-12-22,00:10:45,17,39,0
19-12-22,00:11:00,17,39,0
19-12-22,00:11:15,17,39,0
19-12-22,00:11:30,17,39,0
19-12-22,00:11:45,17,39,0
19-12-22,00:12:00,17,39,0
19-12-22,00:12:15,17,39,0
19-12-22,00:12:30,17,39,0
19-12-22,00:12:45,17,39,0
19-12-22,00:13:00,17,39,0
19-12-22,00:13:15,17,38,0
19-12-22,00:13:30,17,38,0
19-12-22,00:13:45,17,39,0
19-12-22,00:14:00,17,39,1
19-12-22,00:14:15,17,39,0
19-12-22,00:14:30,17,39,0
19-12-22,00:14:45,17,39,0
19-12-22,00:15:15,17,39,0
19-12-22,00:15:30,17,39,0
19-12-22,00:15:45,17,39,1
19-12-22,00:16:00,17,39,0
19-12-22,00:16:15,17,39,1
19-12-22,00:16:30,17,39,0
19-12-22,00:16:45,17,39,0
19-12-22,00:17:00,17,39,0
19-12-22,00:17:15,17,39,0
19-12-22,00:17:30,17,39,0
19-12-22,00:17:45,17,39,0
19-12-22,00:18:00,17,39,0
19-12-22,00:18:15,17,39,0
19-12-22,00:18:30,17,39,1
19-12-22,00:18:45,17,39,0
19-12-22,00:19:00,17,39,0
19-12-22,00:19:15,17,39,1
19-12-22,00:19:30,17,40,1
19-12-22,00:19:45,16,39,0
19-12-22,00:20:00,17,39,0
19-12-22,00:20:15,17,40,0
19-12-22,00:20:30,17,40,0
19-12-22,00:20:45,17,40,0
19-12-22,00:21:00,17,40,0
19-12-22,00:21:15,16,40,0
19-12-22,00:21:30,16,40,0
19-12-22,00:21:45,16,40,0
19-12-22,00:22:00,16,40,0
19-12-22,00:22:15,16,40,0
19-12-22,00:22:30,16,40,0
19-12-22,00:22:45,16,39,0
19-12-22,00:23:00,17,40,0
19-12-22,00:23:15,17,40,0
19-12-22,00:23:30,17,40,0
19-12-22,00:23:45,17,40,0
19-12-22,00:24:00,17,40,0
19-12-22,00:24:15,17,40,0
19-12-22,00:24:30,17,40,1
19-12-22,00:24:45,16,40,1
19-12-22,00:25:00,16,40,0
19-12-22,00:25:15,16,40,0
19-12-22,00:25:30,16,40,0
19-12-22,00:25:45,16,40,0
19-12-22,00:26:00,16,40,0
19-12-22,00:26:15,16,40,0
19-12-22,00:26:30,16,40,0
19-12-22,00:26:45,16,40,0
19-12-22,00:27:00,16,40,0
19-12-22,00:27:15,16,40,0
19-12-22,00:27:30,16,40,0
19-12-22,00:27:45,16,40,0
19-12-22,00:28:00,16,40,0
19-12-22,00:28:15,16,40,0
19-12-22,00:28:30,16,41,0
19-12-22,00:28:45,16,41,0
19-12-22,00:29:00,16,41,0
19-12-22,00:29:15,16,41,0
19-12-22,00:29:30,16,40,0
19-12-22,00:29:45,16,40,0
19-12-22,00:30:00,16,40,0
19-12-22,00:30:15,16,40,0
19-12-22,00:30:30,16,40,0
19-12-22,00:30:45,16,40,0
19-12-22,00:31:00,16,40,0
19-12-22,00:31:15,16,40,0
19-12-22,00:31:30,16,40,0
19-12-22,00:31:45,16,40,0
19-12-22,00:32:00,16,40,0
19-12-22,00:32:15,16,40,0
19-12-22,00:32:30,16,40,0
19-12-22,00:32:45,16,40,0
19-12-22,00:33:00,16,40,0
19-12-22,00:33:15,16,40,0
19-12-22,00:33:30,16,40,0
19-12-22,00:33:45,16,40,0
19-12-22,00:34:00,16,40,0
19-12-22,00:34:15,16,39,0
19-12-22,00:34:30,16,40,0
19-12-22,00:34:45,16,40,0
19-12-22,00:35:00,16,40,0
19-12-22,00:35:15,16,39,0
19-12-22,00:35:30,16,39,0
19-12-22,00:35:45,16,39,0
19-12-22,00:36:00,16,40,0
19-12-22,00:36:15,16,40,0
19-12-22,00:36:30,16,40,1
19-12-22,00:36:45,16,40,1
19-12-22,00:37:00,16,40,1
19-12-22,00:37:15,16,41,1
19-12-22,00:37:30,16,41,1
19-12-22,00:37:45,16,41,0
19-12-22,00:38:00,16,41,1
19-12-22,00:38:15,16,41,1
19-12-22,00:38:30,16,41,0
19-12-22,00:38:45,16,41,1
19-12-22,00:39:00,16,41,1
19-12-22,00:39:15,16,40,0
19-12-22,00:39:30,16,40,0
19-12-22,00:39:45,16,40,0
19-12-22,00:40:00,16,40,0
19-12-22,00:40:15,16,40,0
19-12-22,00:40:30,16,40,0
19-12-22,00:40:45,16,40,0
19-12-22,00:41:00,16,40,0
19-12-22,00:41:15,16,40,0
19-12-22,00:41:30,16,40,0
19-12-22,00:41:45,16,40,0
19-12-22,00:42:00,16,40,0
19-12-22,00:42:15,16,40,0
19-12-22,00:42:30,16,40,0
19-12-22,00:42:45,16,41,1
19-12-22,00:43:00,16,41,1
19-12-22,00:43:15,16,41,0
19-12-22,00:43:30,16,41,0
19-12-22,00:43:45,16,41,0
19-12-22,00:44:00,16,41,0
19-12-22,00:44:15,16,41,0
19-12-22,00:44:30,16,41,0
19-12-22,00:44:45,16,41,0
19-12-22,00:45:00,16,41,0
